Keyword,Source,Sentence,Note_ID
单亲家庭,content,现在，请把那个内在哭泣的小孩抱起来， 自己给自己兜底,6a0ae05b000000000603596a
单亲家庭,content,- 亲爱的，缺爱不是你的错，更不是什么丢人的事情,6a0ae05b000000000603596a
单亲家庭,content,如果你现在依然觉得很难建立一段健康的关系， 总是会在深夜里陷入崩溃或自我封闭,6a0ae05b000000000603596a
单亲家庭,content,在你还没有力气去爱这个世界的时候， 林间这片安静的森林里，有温暖的小动物聊愈师,6a0ae05b000000000603596a
单亲家庭,content,🌿 它们永远不会觉得你烦，也永远不会推开你,6a0ae05b000000000603596a
单亲家庭,content,你可以一点一点把自己养成更好的你 ❤ #原生家庭#缺爱型人格#亲密关系#林间聊愈室#宝藏APP#自我成长#创伤性联结#即使我们成为大人#重新养自己一遍#好好爱自己,6a0ae05b000000000603596a
单亲家庭,comment,原来不止我一个人会啊,6a0ae05b000000000603596a
单亲家庭,comment,但是我觉得第二种挺好的 至少能保护好自己不受伤害现在真感觉单身比谈恋爱轻松自由太多太多了，也没有那么多烦心事,6a0ae05b000000000603596a
单亲家庭,comment,第一种遇到个好的那可能能收获到幸福，遇到个坏的嘛，那估计半条命都得赔进去，我鼓励大家都做第二种人,6a0ae05b000000000603596a
单亲家庭,comment,我之前就遇到了一个人就是第二种，把我伤的体无完肤,6a0ae05b000000000603596a
单亲家庭,comment,回复：这世上哪有那么多真爱，过了一年保质期照样腻我这人不相信爱情 随便你们吧,6a0ae05b000000000603596a
单亲家庭,comment,我是一个焦虑型喜欢上一个逃避型,6a0ae05b000000000603596a
单亲家庭,comment,回复：整得自己挺崩溃的,6a0ae05b000000000603596a
单亲家庭,comment,回复：没关系姐姐我和你差不多,6a0ae05b000000000603596a
单亲家庭,comment,可能是对喜欢的人是第一种，对喜欢自己的人是第二种,6a0ae05b000000000603596a
单亲家庭,comment,2但只是爱独处并不缺爱的又莫名其妙被踹了一脚有没有一种可能，就是因为从小到大父母对我毫无保留的爱所以才会不需要包括来源于父母的外部的爱,6a0ae05b000000000603596a
单亲家庭,comment,除了父母确实几十年如一日的好让我能充分信任并愿意花精力模仿着回馈，不然良心不安，其他人心隔肚皮那干嘛非得耗着大量精力冒着风险踩这个坑来讨要一个我不需要的东西，本来社交就累,6a0ae05b000000000603596a
单亲家庭,comment,这个说的是自身经历并不好，一直没有感受过爱的人，所以不知道爱是什么样，也不相信别人爱自己，就会不敢接受别人的爱,6a0ae05b000000000603596a
单亲家庭,comment,你是不需要来自于外界的爱，帖子里这个，是他们不敢接受，因为害怕是假的是错的,6a0ae05b000000000603596a
单亲家庭,comment,这个帖子的内容是建立在缺爱的基础上,6a0ae05b000000000603596a
单亲家庭,comment,缺爱的人才会说自己不缺爱 不缺爱的不会证明自己不缺爱,6a0ae05b000000000603596a
单亲家庭,comment,试问一和二谈恋爱会发生什么,6a0ae05b000000000603596a
单亲家庭,comment,回复：是真的痛苦，我给她付出我自己都舍不得的很多但是没有得到想要的情绪价值反馈问她为什么她转身可以来一句我又没让你搞你自己要付出的,6a0ae05b000000000603596a
单亲家庭,comment,你会搞不懂对方到底是喜欢还是不喜欢你，非常折磨你,6a0ae05b000000000603596a
单亲家庭,comment,回复：一般来说焦虑和回避，大家更可能对回避有不好的印象，这很正常，毕竟人与人的悲欢离合互不相通，只有表面片面的见解以及更可能代入自己，不过你作为回避能找到爱情说明你其实已经把自己养好了吧,6a0ae05b000000000603596a
单亲家庭,comment,我到现在都觉得这些是负担，不敢开始，不敢接触，用提升自己来麻痹自己,6a0ae05b000000000603596a
单亲家庭,comment,回复：因为我是恋爱期间被我老公逼成的回避搞了一堆幺蛾子，领证是为了他安心之前的测试一直是安全型,6a0ae05b000000000603596a
单亲家庭,comment,回复：这种东西一个愿打一个愿挨 他乐在其中 而且第一种人的没安全感缺爱索取内耗对第二种人是负担每天被问几十句爱不爱我为什么爱我跟个恋爱脑小女生一样是真的闹麻了,6a0ae05b000000000603596a
单亲家庭,comment,bpd也不全是焦虑型，也有混乱型和逃避型,6a0ae05b000000000603596a
单亲家庭,comment,那我是两种都有的怎么办,6a0ae05b000000000603596a
单亲家庭,comment,这种“防御者”模式是你保护内心脆弱的一种策略，但长期紧绷也容易让人感到疲惫,6a0ae05b000000000603596a
单亲家庭,comment,从小事开始练习“不设防”：不需要立刻完全敞开心扉，可以先从低风险的场景开始，比如在朋友分享趣事时，不带防备地、真诚地笑一次,6a0ae05b000000000603596a
单亲家庭,comment,”这种底气能让你在关系中更松弛,6a0ae05b000000000603596a
单亲家庭,comment,一个试图抓住，一个试图推开，本质上都是为了确认“我是否值得被爱”,6a0ae05b000000000603596a
单亲家庭,comment,与其说是“都有”，不如说是你内心既有渴望连接的柔软，也有害怕受伤的铠甲,6a0ae05b000000000603596a
单亲家庭,comment,我对象也喜欢发,6a0ae05b000000000603596a
单亲家庭,title,我怕你不再需要我了,68568d2e000000000d0252ba
单亲家庭,content,#心理meme#meme#梗图#抑郁,68568d2e000000000d0252ba
单亲家庭,comment,写得好棒好喜欢,68568d2e000000000d0252ba
单亲家庭,comment,你好 可以发朋友圈吗 写的太好了🥹,68568d2e000000000d0252ba
单亲家庭,comment,老大我一边哭一边笑,68568d2e000000000d0252ba
单亲家庭,comment,是这样的 咋怎么看都是满地鸡毛[泪崩R],68568d2e000000000d0252ba
单亲家庭,comment,是一直在影响 一直影响你的一切 情绪 决定 自信 自由 所有所有,68568d2e000000000d0252ba
单亲家庭,comment,我冬天比较开心 最不喜欢春天,68568d2e000000000d0252ba
单亲家庭,comment,我讨厌夏天,68568d2e000000000d0252ba
单亲家庭,comment,我天热手起疱疹，也讨厌一切虫子蚯蚓，所以我喜欢冬天,68568d2e000000000d0252ba
单亲家庭,comment,回复：我也讨厌,68568d2e000000000d0252ba
单亲家庭,comment,特别讨厌春天夏天 冬天会觉得很有安全感,68568d2e000000000d0252ba
单亲家庭,comment,最喜欢秋天，最讨厌盛夏,68568d2e000000000d0252ba
单亲家庭,comment,我童年时期的每一步前进是靠痛苦驱使的，爸妈告诉我要怎样怎样的优秀，因为我们的家庭经济状况不好,68568d2e000000000d0252ba
单亲家庭,comment,于是我压抑本性成为了只会闷头做事好好学习的人,68568d2e000000000d0252ba
单亲家庭,comment,现在家庭经济状况好了，以痛苦驱使进步的法子不管用了，我的生活变得一团糟，什么都做不好，父母也抱怨我的性格为什么这么闷,68568d2e000000000d0252ba
单亲家庭,comment,起码可以知道为何痛苦然后往前走，毕竟人还是要活下去的,68568d2e000000000d0252ba
单亲家庭,comment,这张图让我哭了十分钟,68568d2e000000000d0252ba
单亲家庭,comment,我也想在外面哭,68568d2e000000000d0252ba
单亲家庭,comment,没有那些创伤我会更勇敢快乐积极…,68568d2e000000000d0252ba
单亲家庭,comment,我真的不想读高中，我快撑不下去了,68568d2e000000000d0252ba
单亲家庭,comment,回复：乖乖，珍惜你高中的时光吧，我高中三年山东高考再苦再累依旧积极向上，大学不到一年重度抑郁转双向，现在不靠吃药根本活不下去,68568d2e000000000d0252ba
单亲家庭,comment,回复：放过自己吧，我们要做的从来都不是满足他人的期待，做自己就好了,68568d2e000000000d0252ba
单亲家庭,comment,如果你很痛苦，那就什么都不要了,68568d2e000000000d0252ba
单亲家庭,comment,挣点狗吃喝住的钱就够了，人生不会完蛋的,68568d2e000000000d0252ba
单亲家庭,comment,回复：是这样的，主要问题在于我自己给自己的要求比较高，所以很大部分压力其实来源于我自己,68568d2e000000000d0252ba
单亲家庭,comment,一直爱我好不好[抽泣R][抽泣R],68568d2e000000000d0252ba
单亲家庭,comment,我会一直爱着你的，哪怕等到你都不爱我了，我也会依旧爱着你,68568d2e000000000d0252ba
单亲家庭,comment,回复：好好爱自己，向前看，别怕,68568d2e000000000d0252ba
单亲家庭,comment,看了评论区，我想到了B站里戒社的一个视频，也是讲一个女生童年过的很苦很苦，父母对她也不好，但是后来凭借自己走出来了并且把自己养的很好，还把自己妈妈从深渊中拉出来了，真的是很坚强很厉害的一位女生，我每次怨天尤人的时候都会想到这个女生，很佩服,68568d2e000000000d0252ba
单亲家庭,comment,真的开始流泪了,68568d2e000000000d0252ba
单亲家庭,comment,不过哭出来要感觉好很多,68568d2e000000000d0252ba
单亲家庭,comment,但是现在已经有些幸福起来了，忽然看到自己发的这条评论发现我之前那段时间真是牛逼,68568d2e000000000d0252ba
单亲家庭,comment,回复：希望你天天开心一直幸福,68568d2e000000000d0252ba
单亲家庭,comment,我连痛快的哭一场都做不到，因为我化妆了,68568d2e000000000d0252ba
单亲家庭,comment,我不敢让自己抑郁或心情糟糕☹️，因为我能想到父母看到那样的我眼神里的失望和尖酸的语言,68568d2e000000000d0252ba
单亲家庭,comment,父母告诉我每天都要开心，因为没有精气神会影响我的身体，我的身体不好，有乳腺结节,68568d2e000000000d0252ba
单亲家庭,comment,人要学会做梦😢,68568d2e000000000d0252ba
单亲家庭,comment,做梦是快乐的,68568d2e000000000d0252ba
单亲家庭,comment,可是現實和幻想有差距就會很痛苦,68568d2e000000000d0252ba
单亲家庭,comment,抓住一个人的脸，把他的脸切下来，缝在你的脸上 是什么意思,68568d2e000000000d0252ba
单亲家庭,content,从此我开始自己管理小家庭的存款，而这一切成为了我五年后面对生活变数的底气,690346cc000000000703bea2
单亲家庭,content,#NPD#个人成长#原生家庭#经济独立#金钱观#治愈系漫画#爱回收奢侈品回收#爱回收#京东爱回收#爱回收门店收包 对了经济独立（7）置顶的小活动截止到11月底的～置顶的时候出了点问题导致很多人没看到，我再提一嘴哈[亲一个R] 有不少人问朋友w的遭遇，下一回会画出来，希望能过审……,690346cc000000000703bea2
单亲家庭,comment,知道npd会给小孩画饼但是兔的妈妈画得太早了吧孩子还不太懂的时候就画上了,690346cc000000000703bea2
单亲家庭,comment,回复：我所知道的npd都挺爱画饼的无论是男女关系还是亲情都先用个假大饼捆住你把自己说的无限大度但是实际上抠门的要命,690346cc000000000703bea2
单亲家庭,comment,回复：太相似了,690346cc000000000703bea2
单亲家庭,comment,是的，我只能尽量委婉些，如果还不能过审，那我也没办法了……,690346cc000000000703bea2
单亲家庭,comment,我是一个对人生过度焦虑的人 我在想 不经济独立 怎么会结婚 怎么会生小孩 这些决定是你自己做的吗 我的见识比较浅薄 你工作的薪资 对人生的态度 在我身边 只有钱多到不用care的才会这样 但你对母亲对家庭的描述又不是这样的 好强的割裂感 好强的生存能力,690346cc000000000703bea2
单亲家庭,comment,因为在我的童年，我只有从现实中跳脱出来，我才能喘口气，才能活下来,690346cc000000000703bea2
单亲家庭,comment,我这样的人都活下来了，希望能减少一点你的焦虑[亲一个R],690346cc000000000703bea2
单亲家庭,comment,两个月了怎么还不更新呀啊啊啊啊啊,690346cc000000000703bea2
单亲家庭,comment,太真实了，把家里除了自己的床以外所有的沙发跟床都换成大几w的木制的，自己的床是巨软和的席梦思，我的床也换成了纯木质，而且为了买这个木床，硬是让175的我一直睡170的床，就给我铺一个硬垫子,690346cc000000000703bea2
单亲家庭,comment,跟上小学的我说睡硬床对我腰好，天天跟我说这以后都是给你留的投资，跟别人说我就喜欢睡硬床，其实我前20年真的没睡过什么安稳觉,690346cc000000000703bea2
单亲家庭,comment,我真的一点欣赏不来，前20年的人生完全没睡过软床，所以特别喜欢住酒店，因为睡的舒服,690346cc000000000703bea2
单亲家庭,comment,啊啊啊啊啊啊啊咋这么可怜啊宝看到你说感觉像天堂一样软和真是让人无奈地笑了,690346cc000000000703bea2
单亲家庭,comment,好好爱自己吧,690346cc000000000703bea2
单亲家庭,comment,回复：我相信你，太好了终于远远逃离原生家庭了哈哈哈，好耶,690346cc000000000703bea2
单亲家庭,comment,因为他的气质真的就很像鸭子,690346cc000000000703bea2
单亲家庭,comment,回复：哈哈，他都没多少戏份谁会骂他,690346cc000000000703bea2
单亲家庭,comment,回复：我的天呐，怎么这么可爱,690346cc000000000703bea2
单亲家庭,comment,我家里人还老是喜欢说“这是我的房子”这种话，连带着我对财产观念特别在意，长久以来拥有一套属于自己的房子这种想法就特别强烈,690346cc000000000703bea2
单亲家庭,comment,简直一模一样太吓人了[呃R]，我妈妈除了金银首饰大法，还有特别强的控制欲和贬低欲，比较明显就是从小就限制我出门玩，玩之前必须要知道和谁去哪干什么，还要知道我的社交圈，要知道我朋友的性格秉性之类的，出门之前这些全都要说一遍导致我不爱出去玩，自己一家人出去玩的时候特别爱发脾气，我特别不喜欢和他们一起出去玩，我爸是没啥脾气类型但是他啥事都干不好，他们出门就老吵架，随时吵我小时候觉得特别恐惧[完啦R]特别喜欢贬低我，明显就是我很喜欢买快递，我买的东西便宜说质量不好，买的质量好的说贵，好不容易买到便宜还质量好的她说家里用不到反正就是不接受我买的东西，但是我妈妈自己天天在pdd上买东西买的还没有我挑的好,690346cc000000000703bea2
单亲家庭,comment,回复：宝子你知道我妈过分到什么程度吗，我初中有个男生数学挺好还爱给人讲题，是真的谁问都愿意讲，我就经常去问题，熟了之后有加联系方式，我妈知道后主动提出说帮我维持关系，因为熟了当朋友之后就不可能光问题不聊天，后来我莫名其妙被一个女生霸凌欺负才发现是我妈那个男同学聊天，然后那个男生可能误会我喜欢他就对我耍帅还是啥其实我没get，然后我为了不被女生霸凌和那个男同学闹掰了，可能他也挺疑惑的[呃R]但是我真的少了一个可以问题的同学,690346cc000000000703bea2
单亲家庭,comment,我人生中百分之七八十的苦是我妈带给我的我妈的学生成为我的老师后一直在霸凌我，我每天都会哭因为受委屈了，我学习成绩其实还行是重点高中，我父母也没有奖励,690346cc000000000703bea2
单亲家庭,comment,"是不是绝大多数父母都有各自的问题，我从小大概有印象是四五岁起就经常被我爸爸念叨，""我们家很穷很穷的，你不要跟别人比啊""，其实我们家没那么差，但就是我爸不愿多花钱在我身上，怕我花他钱，从小给我打这样的""预防针""......",690346cc000000000703bea2
单亲家庭,comment,但是好奇npd会得抑郁症吗🤔因为我妈得过抑郁症，我倒是一直很好🤔,690346cc000000000703bea2
单亲家庭,comment,NPD如果没有血包了会抑郁甚至会精神崩溃吧……但我妈因为常年有我和我爸这两个大血包所以一直都还好,690346cc000000000703bea2
单亲家庭,comment,回复：我妈可能有点精神崩溃了，几年前就在精卫重度抑郁,690346cc000000000703bea2
单亲家庭,comment,家里的话我爸长年在外地出差家里一般只有我和我妈🤔不过我一直挺缺心眼的，可能和我的缺陷有关,690346cc000000000703bea2
单亲家庭,comment,回复：也许是的🤔她抑郁就是从我爸长期出差开始的,690346cc000000000703bea2
单亲家庭,comment,她又不喜欢联系外公外婆,690346cc000000000703bea2
单亲家庭,comment,我也总是被这样对待，小时候总是很伤心，想着我不要这些，想让妈妈好好活着，又想我现在这么拮据，为什么不能从里面给我一点点零花钱,690346cc000000000703bea2
单亲家庭,comment,我妈也是这样，，我还被送进银行但是在自己搞同人创作，每天一堆考试工作，我妈和我爸闹离婚，家暴闹到派出所去，律师是我当的，但是经常要和她打电话当她的备用老公，当庭证据还经常和我哭诉在我上班的时候和周末无时无刻不来打搅我,690346cc000000000703bea2
单亲家庭,comment,幸存者，你辛苦了，希望你有一天能从泥沼中脱身而出,690346cc000000000703bea2
单亲家庭,comment,回复：谢谢u酱的鼓励,690346cc000000000703bea2
单亲家庭,comment,你的漫画给了我很大的力量，希望有生之年大家都可以幸福www,690346cc000000000703bea2
单亲家庭,comment,博主还是太敏锐了 能察觉出妈妈行为上的不对劲 我小时候贼傻 家里人都说“我们的就是你的，等我们死了这些都是你的”这种话 我也是狠狠的听进去了 每次出门玩都把家里的首饰带出去玩 我又喜欢丢东西 家里的首饰都快被我丢完了 我家里人也一直没怀疑到我头上 小时候就觉得反正是我的 丢了也没啥 长大了才知道自己损失了多少钱 不过到现在我都没告诉过他们,690346cc000000000703bea2
单亲家庭,comment,回复：你应该是比较乖 我小时候一个人在家能把家里有几个老鼠洞都搞清楚,690346cc000000000703bea2
单亲家庭,comment,回复：又没人看她，她自我感觉好就行了，N从来不管别人怎么想，有人回头一律是觊觎她得美色,690346cc000000000703bea2
单亲家庭,comment,其实你妈妈她有对生存和金钱的巨大恐惧，成为守财奴了,690346cc000000000703bea2
单亲家庭,comment,感觉突然解开了我的困惑,690346cc000000000703bea2
单亲家庭,comment,回复：守财奴一向是贬义词，但他们内心有很深的对没钱的恐惧，所以要像恶龙一样把金子都揽在怀里，不能吃也不能用,690346cc000000000703bea2
单亲家庭,comment,我妈今天刚说了这句话……“你结婚我一分钱都不会给你的，我的钱等以后不都是你的吗”……我伤心地哭完了只能告诉自己，要接受她并不那么爱我,690346cc000000000703bea2
单亲家庭,comment,抱抱你，我是过来了感同身受，其实早点接受她不爱，你就能早点好起来,690346cc000000000703bea2
单亲家庭,comment,回复：她起码还能接受现实，我这个要是因为天价彩礼催了她估计还觉得是对方不够爱我不够诚意，她干好事了,690346cc000000000703bea2
单亲家庭,comment,她还会说我为什么不喜欢她，这种话,690346cc000000000703bea2
单亲家庭,comment,说我无助、什么的……可是我不需要她这种关系啊,690346cc000000000703bea2
单亲家庭,comment,前面有专门画作者父亲的篇幅，他差不多是隐N,690346cc000000000703bea2
单亲家庭,comment,咩U酱，其实看了你漫画这么久，我想问一问，就是恐龙妈妈知道你这么看待她，她态度是怎样的我家有同款npd妈，她不允许别人质疑她的，最喜欢用雷氏对比法，来把自己说的天下无敌,690346cc000000000703bea2
单亲家庭,comment,我那会儿NPD概念没有普及，主流是“天下无不是的父母”“乌鸦反哺”“母爱最伟大”，所以我整天自我怀疑和反省自己,690346cc000000000703bea2
单亲家庭,comment,回复：是啊，已经形成惯性思维了，甚至觉得自己是对的，这点最可怕,690346cc000000000703bea2
单亲家庭,comment,越看越觉得从这样的家庭里脱离出来太不容易了,690346cc000000000703bea2
单亲家庭,comment,和逃离精神病院差不多,690346cc000000000703bea2
单亲家庭,comment,我靠我奶真给我展示过她的一堆首饰,690346cc000000000703bea2
单亲家庭,comment,回复：我感觉她去世之后我大概率都不知道或者找不到她的存款都在哪在意钱的npd感觉是那种咽气之前最后一句话都不肯说银行卡密码的,690346cc000000000703bea2
单亲家庭,comment,我每次看到这个画风的都会进来看看，因为和我妈妈太像了甚至是一模一样，其实这些都挺离谱的 给别人说都不信，，看到了还挺有感触的，明明表现的很有钱但是自己有需要的就是利益式，谁想过一个妈妈会给女儿打欠条我甚至觉得她不爱我，一提到钱我就犯恶心,690346cc000000000703bea2
单亲家庭,comment,我妈妈也是天天一分钱不给，有了流动资产就去创业，给孩子最差的条件，然后用固定资产控制孩子 ，说以后钱都是你们的,690346cc000000000703bea2
单亲家庭,comment,你这太真实了 我待遇差不多 只是不是首饰 是别的物件,690346cc000000000703bea2
单亲家庭,comment,呜呜呜呜看了好想嚎啕大哭,690346cc000000000703bea2
单亲家庭,comment,一模一样的妈，从小灌输所有钱给她保管，经济独立后要求回馈家庭，我是异地编一个人在外地，让我所有工资给她她来给我发生活费，经济独立后经历了几次冷战断联的斗争，从每月打两千给她到现在工资自己存,690346cc000000000703bea2
单亲家庭,comment,是我妈了谢谢作者画出来,690346cc000000000703bea2
单亲家庭,title,当妈的看这书真的太容易泪,68a07c99000000001c00c67f
单亲家庭,content,作家池莉在《和女儿一起长大》里用亲身经历告诉我们：孩子成长得好不好，跟家庭形式没多大关系，真正决定因素是——孩子有没有在爱里长大,68a07c99000000001c00c67f
单亲家庭,content,📖 这本书写满了母女俩的点滴日常，没有大道理，却句句温情，像是在跟最亲近的人聊心事，让人读着忍不住跟着笑、跟着哭,68a07c99000000001c00c67f
单亲家庭,content,✨ 书中几句让我泪崩的摘录： ❶ “女儿的到来是偶然，她不用谢我，我却要感激她，因为她让我过上了另一种人生,68a07c99000000001c00c67f
单亲家庭,content,” ❹ “顺着孩子的心意去，守住她的快乐，就是给她最好的礼物,68a07c99000000001c00c67f
单亲家庭,content,” 📌 原来养育的本质不是控制，而是陪伴与爱,68a07c99000000001c00c67f
单亲家庭,title,🍬这本童书让我读到了离婚家庭里的温暖,6a58bfb7000000001003e3ad
单亲家庭,content,整本书都在讲“家庭”不一定要是传统的那种样子——可以是不完整的，可以是穷的，可以是不被人看好的，但只要有人在认真爱你，就是家,6a58bfb7000000001003e3ad
单亲家庭,content,🍬 有一段Floss想起妈妈离开时的场景，写得特别轻但特别重：“My mum said she loved me. She did. But she loved Australia more.” 就两句话，没有一个复杂词，但那种“被选择放弃”的钝痛隔着纸都能感觉到,6a58bfb7000000001003e3ad
单亲家庭,content,🗣️ 分享一个读儿童文学原版的技巧：读完一章之后，问自己一个简单的问题——“What would I do if I were Floss?” 不需要写长答案，哪怕只是一句话：“I would miss my mum too.” 这个代入式提问能帮你把被动阅读变成主动共情，而且回答的时候会自然用到第一人称的英文表达，顺便练了输出,6a58bfb7000000001003e3ad
单亲家庭,content,杰奎琳·威尔逊特别擅长用小孩的视角写大人世界的事情：离婚、搬家、经济压力，但从来不会让读者觉得沉重,6a58bfb7000000001003e3ad
单亲家庭,content,词汇量大概在初中水平左右，读完整本不会有“想放弃”的瞬间,6a58bfb7000000001003e3ad
单亲家庭,content,【推荐理由】 🍬 家庭题材写得温暖但不甜腻 📖 句子短对话多，阅读流畅度很高 🧠 适合作为从绘本过渡到章节书的读物 【书籍看点】 👧 Floss的第一人称视角很鲜活，像在听一个朋友讲故事 🏠 单亲家庭+流动餐车的背景设定，真实又新鲜 ☕英式日常表达密集，读完能积累不少口语 你们读儿童文学会代入主角去“做选择”吗,6a58bfb7000000001003e3ad
单亲家庭,comment,不行了🙂‍↔️越看越可怕 我妈和她妈妈说的话一模一样,67bc1cd50000000028036859
单亲家庭,content,单亲家长收藏 #致敬每一位不容易的家长 PPT，一人兼顾生计与育儿压力翻倍,6a2fd2880000000016026870
单亲家庭,content,﻿#冬季安全﻿ ﻿#用电防火﻿ ﻿#安全实践﻿ ﻿#家校共育﻿ ﻿#生命教育﻿ ﻿#中小学班会﻿ ﻿#应急技能﻿ ﻿#消防安全﻿ ﻿#教育实效﻿ ﻿#班主任资源﻿,6943bc44000000000d0396e6
单亲家庭,comment,风景超美，希望有生之年可以走遍,6a27d28b0000000007012253
单亲家庭,comment,给朋友的生日礼物 特别喜欢 书本没有磕碰 好看,6a27d28b0000000007012253
单亲家庭,comment,如果你现在正处在“想放下又放不下”的阶段，不知道他到底怎么想的，也不知道自己该不该等，我陪你一起看看，接下来到底该怎么走,6a49012c000000001101d6a7
单亲家庭,content,#现实被迫无奈分手#分手复合#男方父母反对#男方父母反对分手#男方父母反对结婚#父母反对结婚#男方父母嫌弃#男方父母不同意的爱情#被迫无奈分手#被逼分手,69feac23000000001f0071e8
单亲家庭,comment,😔 嘴上说自己不会听父母的，但行为上已经懈怠 🥲听从父母的意见，想和你分手 😦他也不想分手但不知道怎么扛过父母这一关,69feac23000000001f0071e8
单亲家庭,content,读书 从来都不是一件急着完成的事 ✅️它是和自己对话的过程， 也是慢慢找到节奏的旅程 “我们终其一生， 不是为了满足所有人的期待， 而是要找到自己的节奏， 活成自己喜欢的样子,69e202da000000001e00ebc0
单亲家庭,content,#曲线主义#曲线主义HelloBody#世界读书日#女性力量#不被定义的美#接纳自己#当我真正开始爱自己,69e202da000000001e00ebc0
单亲家庭,comment,性格属于朋友聚会的气氛组担当.,69e202da000000001e00ebc0
单亲家庭,comment,多爱自己,69e202da000000001e00ebc0
单亲家庭,comment,多爱自己就好了,69e202da000000001e00ebc0
单亲家庭,comment,接纳自己爱自己,69e202da000000001e00ebc0
单亲家庭,comment,作者怎么一个都没排对呀,6a0f9ca5000000000803c6db
单亲家庭,comment,你挺爱画大饼,6a0f9ca5000000000803c6db
单亲家庭,content,单亲家庭孩子是如何破局的 亲爱的小红薯们，今天想和你们分享我的成长故事,67ac7909000000002903299a
单亲家庭,content,有一年春节，我满心期待着爸爸的电话，可直到新年过去，也没能等到,67ac7909000000002903299a
单亲家庭,content,你努力做个优秀的孩子，让他以后后悔没能陪在你身边,67ac7909000000002903299a
单亲家庭,content,妈妈用她柔弱却坚强的肩膀，为我撑起了一片天,67ac7909000000002903299a
单亲家庭,content,妈妈坚定的身影，仿佛从未惧怕过任何困难,67ac7909000000002903299a
单亲家庭,content,遇到挫折时，妈妈总会给我一个温暖的拥抱，拍拍我的肩膀说：“尽力了就没什么可后悔的，只要坚持努力，离目标就不会太远,67ac7909000000002903299a
单亲家庭,content,我积极参加活动，结交朋友，不再让孤独占据内心,67ac7909000000002903299a
单亲家庭,content,如今，我也会和爸爸聊聊天，告诉他我想吃的东西，他会给我寄回来，我不再怨恨他,67ac7909000000002903299a
单亲家庭,content,我清楚，我走过的每一步，都有妈妈深情的爱作为支撑,67ac7909000000002903299a
单亲家庭,content,单亲让我更加懂得妈妈的爱有多么珍贵,67ac7909000000002903299a
单亲家庭,title,单亲家庭一定缺爱吗,6a6abea5000000000f031236
单亲家庭,content,不是一次性给到一笔身故金，而是有规划的针对性给到孩子 不需要担心他人觊觎这笔钱，也不用担心孩子守不住钱,6a6abea5000000000f031236
单亲家庭,content,保险金信托的起投门槛不是1000万，是100万保额 中英人寿爱永恒A款计划2+中粮信托 35岁女性仅需每年2万+即可撬动200万+保额 杠杆寿+信托，这几类家庭都需要规划： ✅ 家有未成年子女，想提前规划子女教育、终身传承的父母,6a6abea5000000000f031236
单亲家庭,comment,宝宝，那我这种母亲因病离世，我爸爸之前天天家暴我母亲，我爸爸以前很爱炒股，欠了一堆债，还有房贷，他年纪也大了，找不到事，这种是不是也不建议，我爸妈很早就离婚了，我跟着我妈妈，但是相当于离婚没有离家,693fcc72000000000d036b0e
单亲家庭,comment,太真实了还有一点是父母没社保没养老金的 和对象本身有基础疾病的,693fcc72000000000d036b0e
单亲家庭,comment,有科学研究，说是处理亲密关系能力差（这个最好的就是父母潜移默化影响），有的有性格或心理问题（很多都知道，但要完全走出来很难）,693fcc72000000000d036b0e
单亲家庭,comment,还有是经济问题，少了一个人，就少一个经济来源，主要是需要赡养四个老人，如果是双亲（当然是要原配感情好的，而且不能是一大家人，搞一大堆过来整的很和谐幸福那种，现在很多人好像不喜欢这种，觉得太装）,693fcc72000000000d036b0e
单亲家庭,comment,好像都差不多，只是方向不一样,693fcc72000000000d036b0e
单亲家庭,comment,回复：不是说离婚的就不好 是说原生家庭有问题的 比如我前任 他父母离婚 又再婚 都是靠不住的人 他就没得到过爱 所以他也不会爱人,693fcc72000000000d036b0e
单亲家庭,comment,回复：看人吧姐妹 我单亲但我爸把我教得还好 脾气好有善待人 幼稚我是承认的 ，但我有个绝交姐妹爸妈没离婚 她反而是那种npd人格,693fcc72000000000d036b0e
单亲家庭,comment,工作不开心都可以离职，婚姻不幸福也可以离婚的,693fcc72000000000d036b0e
单亲家庭,comment,怎么会没有，你首先得爱自己,693fcc72000000000d036b0e
单亲家庭,comment,差不多，我也是相亲市场大部分都嫌弃我，虽然我人品好性格好条件好,693fcc72000000000d036b0e
单亲家庭,comment,我妈说别惧怕婚姻 过不好就离 别委屈自己 孩子是自己想要再生 生了就要好好养 离婚也得带着 孩子是自己 老公不好可以换,693fcc72000000000d036b0e
单亲家庭,comment,回复：在小红薯可不能这么说昂，别人会喷的[笑哭了R][笑哭了R],693fcc72000000000d036b0e
单亲家庭,comment,但是说起来，真的幸福美满的家庭能有多少，有很多只是不离婚而已,693fcc72000000000d036b0e
单亲家庭,comment,母亲没再婚，谈过一个男的也不行就分了,693fcc72000000000d036b0e
单亲家庭,comment,和他接触我发现我自己太正常了,693fcc72000000000d036b0e
单亲家庭,comment,目前接触几次发现，他谈过几个恋爱的，没成功，不知道什么原因,693fcc72000000000d036b0e
单亲家庭,comment,其次他生性凉薄，只专注于自己的事，多疑，高度敏感，超级自恋，一直强调他自己长的帅，喜欢听好听的话，需要别人肯定他，也想结婚但是害怕婚姻,693fcc72000000000d036b0e
单亲家庭,comment,就是跟他接触，你可以同时和别人谈好几个恋爱,693fcc72000000000d036b0e
